Order ID,Order Date,Ship Date,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Customer Name,Segment
OD-2019816,2019-01-15,2019-01-19,South,Office Supplies,Stationery,Pen Set,3331.6,4,0.1,638.39,Customer 210,Corporate
OD-2019817,2019-08-07,2019-08-09,South,Technology,Gadgets,Bluetooth Headset,829.7,4,0.15,94.11,Customer 134,Home Office
OD-2019818,2021-05-17,2021-05-22,South,Technology,Gadgets,Bluetooth Headset,58.07,3,0.3,8.63,Customer 204,Consumer
OD-2019819,2021-04-26,2021-05-01,West,Office Supplies,Stationery,Markers,1365.36,4,0.05,142.09,Customer 190,Home Office
OD-2019820,2022-02-10,2022-02-14,Central,Technology,Gadgets,Laptop Pro 15,1497.0,3,0.1,177.69,Customer 177,Home Office
OD-2019821,2021-03-26,2021-04-01,West,Furniture,Chairs & Tables,Office Chair,2831.62,5,0.0,145.85,Customer 229,Home Office
OD-2019822,2019-11-28,2019-11-29,North,Furniture,Chairs & Tables,Office Table,1100.24,2,0.15,208.89,Customer 174,Home Office
OD-2019823,2022-06-11,2022-06-17,West,Office Supplies,Stationery,Notebook Pack,1002.13,3,0.15,56.8,Customer 200,Home Office
OD-2019824,2019-01-11,2019-01-18,North,Furniture,Chairs & Tables,Wooden Desk,1624.06,3,0.05,263.4,Customer 223,Consumer
OD-2019825,2019-05-12,2019-05-15,East,Furniture,Chairs & Tables,Bookcase,165.22,2,0.0,23.07,Customer 20,Home Office
OD-2019826,2021-02-26,2021-03-02,South,Office Supplies,Stationery,Paper Reams,148.22,1,0.0,22.62,Customer 30,Consumer
OD-2019827,2022-08-04,2022-08-08,West,Technology,Gadgets,iPhone 13,83.71,1,0.0,22.64,Customer 266,Corporate
OD-2019828,2020-02-03,2020-02-04,Central,Office Supplies,Stationery,Paper Reams,75.57,1,0.05,10.05,Customer 119,Home Office
OD-2019829,2019-12-14,2019-12-20,West,Furniture,Chairs & Tables,Bookcase,1965.76,4,0.0,420.69,Customer 1,Consumer
OD-2019830,2019-06-27,2019-06-30,North,Technology,Gadgets,Laptop Pro 15,1222.55,1,0.15,257.3,Customer 208,Home Office
OD-2019831,2020-02-15,2020-02-20,East,Furniture,Chairs & Tables,Office Chair,222.84,2,0.1,49.56,Customer 282,Corporate
OD-2019832,2023-01-27,2023-02-03,South,Office Supplies,Stationery,Paper Reams,926.91,3,0.0,49.35,Customer 178,Corporate
OD-2019833,2020-04-08,2020-04-13,North,Furniture,Chairs & Tables,Filing Cabinet,290.92,3,0.0,46.1,Customer 295,Consumer
OD-2019834,2020-06-18,2020-06-20,East,Technology,Gadgets,Bluetooth Headset,446.82,3,0.0,102.08,Customer 287,Consumer
OD-2019835,2021-10-27,2021-10-30,Central,Technology,Gadgets,iPhone 13,286.95,1,0.1,54.15,Customer 132,Home Office
OD-2019836,2023-07-24,2023-07-31,North,Office Supplies,Stationery,Stapler,787.6,4,0.1,98.46,Customer 194,Home Office
OD-2019837,2021-09-17,2021-09-24,North,Furniture,Chairs & Tables,Bookcase,776.03,5,0.15,39.27,Customer 236,Home Office
OD-2019838,2023-11-01,2023-11-02,South,Technology,Gadgets,iPhone 13,199.6,2,0.0,16.91,Customer 35,Corporate
OD-2019839,2022-07-21,2022-07-28,South,Furniture,Chairs & Tables,Wooden Desk,20.83,1,0.0,4.88,Customer 212,Corporate
OD-2019840,2021-11-23,2021-11-28,West,Furniture,Chairs & Tables,Bookcase,532.76,1,0.05,150.35,Customer 148,Consumer
OD-2019841,2021-03-28,2021-04-03,East,Office Supplies,Stationery,Stapler,156.82,1,0.05,23.65,Customer 284,Consumer
OD-2019842,2021-09-02,2021-09-05,Central,Technology,Gadgets,Samsung Galaxy S21,21.23,1,0.0,6.38,Customer 138,Consumer
OD-2019843,2023-03-09,2023-03-15,West,Furniture,Chairs & Tables,Filing Cabinet,797.35,5,0.0,73.26,Customer 121,Home Office
OD-2019844,2020-05-10,2020-05-17,West,Technology,Gadgets,Samsung Galaxy S21,6637.81,5,0.0,738.62,Customer 104,Consumer
OD-2019845,2023-09-09,2023-09-14,East,Technology,Gadgets,Samsung Galaxy S21,651.5,4,0.0,114.81,Customer 62,Consumer
OD-2019846,2022-10-16,2022-10-22,East,Technology,Gadgets,Bluetooth Headset,1819.87,2,0.0,227.36,Customer 278,Consumer
OD-2019847,2023-10-03,2023-10-07,South,Technology,Gadgets,Bluetooth Headset,102.98,3,0.1,24.51,Customer 253,Home Office
OD-2019848,2023-11-15,2023-11-18,Central,Technology,Gadgets,Samsung Galaxy S21,1033.53,5,0.0,241.68,Customer 144,Corporate
OD-2019849,2020-03-30,2020-04-06,East,Office Supplies,Stationery,Pen Set,144.8,3,0.05,29.6,Customer 270,Corporate
OD-2019850,2021-09-06,2021-09-11,South,Furniture,Chairs & Tables,Office Table,608.36,2,0.05,184.81,Customer 202,Home Office
OD-2019851,2023-05-09,2023-05-11,Central,Technology,Gadgets,iPhone 13,41.55,2,0.15,7.4,Customer 236,Corporate
OD-2019852,2022-11-12,2022-11-13,North,Furniture,Chairs & Tables,Wooden Desk,397.97,5,0.0,128.22,Customer 298,Consumer
OD-2019853,2020-10-28,2020-10-31,West,Office Supplies,Stationery,Stapler,3147.65,4,0.2,546.71,Customer 281,Corporate
OD-2019854,2020-04-30,2020-05-03,South,Technology,Gadgets,Bluetooth Headset,1518.92,3,0.15,84.0,Customer 188,Consumer
OD-2019855,2021-10-18,2021-10-22,South,Furniture,Chairs & Tables,Filing Cabinet,205.18,4,0.0,27.84,Customer 187,Corporate
OD-2019856,2020-07-26,2020-07-30,West,Furniture,Chairs & Tables,Office Table,316.88,2,0.1,50.92,Customer 295,Home Office
OD-2019857,2020-04-13,2020-04-20,West,Furniture,Chairs & Tables,Bookcase,133.79,4,0.0,40.12,Customer 285,Corporate
OD-2019858,2023-10-20,2023-10-24,West,Furniture,Chairs & Tables,Wooden Desk,165.54,2,0.05,28.33,Customer 243,Consumer
OD-2019859,2019-12-28,2020-01-01,Central,Technology,Gadgets,Samsung Galaxy S21,1011.69,2,0.1,134.36,Customer 274,Home Office
OD-2019860,2020-10-08,2020-10-15,South,Technology,Gadgets,Laptop Pro 15,167.35,3,0.1,39.01,Customer 288,Home Office
OD-2019861,2019-04-08,2019-04-12,East,Furniture,Chairs & Tables,Wooden Desk,87.65,4,0.0,22.03,Customer 111,Corporate
OD-2019862,2021-09-02,2021-09-09,North,Office Supplies,Stationery,Notebook Pack,439.42,3,0.05,98.44,Customer 172,Corporate
OD-2019863,2021-01-09,2021-01-12,South,Office Supplies,Stationery,Paper Reams,6636.23,5,0.3,498.63,Customer 177,Consumer
OD-2019864,2021-04-23,2021-04-24,West,Technology,Gadgets,Bluetooth Headset,29.22,1,0.25,2.29,Customer 296,Home Office
OD-2019865,2022-08-23,2022-08-29,South,Office Supplies,Stationery,Pen Set,303.43,3,0.05,50.49,Customer 182,Corporate
OD-2019866,2022-10-10,2022-10-15,East,Technology,Gadgets,Wireless Mouse,118.1,4,0.05,31.1,Customer 196,Home Office
OD-2019867,2020-08-09,2020-08-13,West,Office Supplies,Stationery,Pen Set,1088.08,2,0.0,317.16,Customer 173,Corporate
OD-2019868,2022-07-16,2022-07-21,East,Office Supplies,Stationery,Markers,53.52,1,0.0,6.43,Customer 41,Consumer
OD-2019869,2020-12-04,2020-12-06,South,Technology,Gadgets,Laptop Pro 15,335.1,3,0.3,21.26,Customer 137,Home Office
OD-2019870,2022-08-13,2022-08-17,South,Technology,Gadgets,Wireless Mouse,1033.93,2,0.0,63.92,Customer 267,Corporate
OD-2019871,2021-04-27,2021-04-29,West,Furniture,Chairs & Tables,Office Chair,51.43,1,0.0,11.57,Customer 121,Home Office
OD-2019872,2020-05-30,2020-06-05,West,Office Supplies,Stationery,Notebook Pack,1213.54,1,0.0,274.87,Customer 86,Corporate
OD-2019873,2019-07-30,2019-07-31,Central,Furniture,Chairs & Tables,Filing Cabinet,429.29,5,0.05,54.07,Customer 28,Consumer
OD-2019874,2023-04-28,2023-05-02,East,Office Supplies,Stationery,Notebook Pack,1017.76,3,0.05,207.84,Customer 135,Home Office
OD-2019875,2019-11-15,2019-11-16,South,Office Supplies,Stationery,Markers,5333.42,4,0.0,628.4,Customer 118,Consumer
OD-2019876,2023-02-19,2023-02-22,West,Technology,Gadgets,Samsung Galaxy S21,1704.12,5,0.0,315.29,Customer 270,Consumer
OD-2019877,2019-02-28,2019-03-01,South,Office Supplies,Stationery,Stapler,483.35,5,0.0,133.28,Customer 244,Corporate
OD-2019878,2023-11-19,2023-11-24,North,Technology,Gadgets,Bluetooth Headset,393.19,5,0.05,56.15,Customer 70,Home Office
OD-2019879,2022-01-09,2022-01-11,North,Office Supplies,Stationery,Paper Reams,294.68,4,0.1,77.34,Customer 289,Corporate
OD-2019880,2021-12-08,2021-12-14,South,Office Supplies,Stationery,Paper Reams,588.47,3,0.0,76.77,Customer 178,Corporate
OD-2019881,2022-01-10,2022-01-12,South,Furniture,Chairs & Tables,Filing Cabinet,123.8,4,0.1,7.47,Customer 188,Corporate
OD-2019882,2020-06-16,2020-06-18,East,Technology,Gadgets,iPhone 13,217.89,4,0.0,52.83,Customer 268,Consumer
OD-2019883,2020-12-05,2020-12-08,East,Technology,Gadgets,Bluetooth Headset,422.71,5,0.2,47.07,Customer 252,Corporate
OD-2019884,2020-09-05,2020-09-06,Central,Technology,Gadgets,Laptop Pro 15,161.94,3,0.2,37.2,Customer 119,Consumer
OD-2019885,2022-01-27,2022-01-30,Central,Furniture,Chairs & Tables,Filing Cabinet,2118.23,4,0.0,134.69,Customer 224,Corporate
OD-2019886,2020-05-26,2020-05-28,North,Office Supplies,Stationery,Markers,289.92,3,0.0,100.58,Customer 113,Corporate
OD-2019887,2019-06-12,2019-06-16,Central,Office Supplies,Stationery,Pen Set,4155.62,5,0.05,336.29,Customer 140,Corporate
OD-2019888,2022-08-21,2022-08-27,North,Office Supplies,Stationery,Stapler,106.56,2,0.2,11.66,Customer 97,Consumer
OD-2019889,2020-01-09,2020-01-11,North,Technology,Gadgets,iPhone 13,155.53,5,0.05,34.82,Customer 232,Corporate
OD-2019890,2022-12-05,2022-12-10,South,Technology,Gadgets,Samsung Galaxy S21,227.38,1,0.1,60.77,Customer 10,Consumer
OD-2019891,2019-04-12,2019-04-17,East,Furniture,Chairs & Tables,Wooden Desk,401.49,5,0.05,48.09,Customer 145,Corporate
OD-2019892,2019-09-14,2019-09-20,West,Technology,Gadgets,iPhone 13,20.97,1,0.0,5.15,Customer 47,Consumer
OD-2019893,2019-01-31,2019-02-04,North,Furniture,Chairs & Tables,Bookcase,4433.17,5,0.1,811.9,Customer 160,Corporate
OD-2019894,2021-01-30,2021-02-03,South,Office Supplies,Stationery,Notebook Pack,2418.16,3,0.0,820.11,Customer 42,Consumer
OD-2019895,2019-04-25,2019-04-28,Central,Technology,Gadgets,iPhone 13,162.79,3,0.1,33.84,Customer 241,Consumer
OD-2019896,2020-01-29,2020-02-05,East,Technology,Gadgets,Wireless Mouse,310.74,2,0.0,87.19,Customer 63,Home Office
OD-2019897,2020-05-24,2020-05-28,East,Technology,Gadgets,Samsung Galaxy S21,4353.88,5,0.0,1034.48,Customer 102,Corporate
OD-2019898,2023-02-14,2023-02-21,West,Furniture,Chairs & Tables,Office Table,149.06,1,0.0,13.31,Customer 243,Corporate
OD-2019899,2022-10-27,2022-10-30,East,Technology,Gadgets,Samsung Galaxy S21,81.77,1,0.0,28.54,Customer 282,Home Office
OD-2019900,2019-09-08,2019-09-11,West,Technology,Gadgets,Laptop Pro 15,1135.77,2,0.0,215.34,Customer 185,Consumer
OD-2019901,2023-11-04,2023-11-10,West,Furniture,Chairs & Tables,Office Chair,773.06,1,0.0,45.11,Customer 223,Corporate
OD-2019902,2019-01-31,2019-02-02,East,Technology,Gadgets,Bluetooth Headset,124.23,4,0.05,12.08,Customer 203,Consumer
OD-2019903,2019-01-19,2019-01-20,Central,Office Supplies,Stationery,Markers,97.45,3,0.25,4.76,Customer 80,Corporate
OD-2019904,2023-04-28,2023-04-29,North,Furniture,Chairs & Tables,Wooden Desk,426.15,4,0.1,76.74,Customer 47,Home Office
OD-2019905,2022-06-20,2022-06-23,East,Office Supplies,Stationery,Notebook Pack,214.04,2,0.0,69.6,Customer 183,Home Office
OD-2019906,2019-11-12,2019-11-18,West,Office Supplies,Stationery,Notebook Pack,587.19,4,0.1,72.93,Customer 250,Consumer
OD-2019907,2020-10-10,2020-10-15,North,Office Supplies,Stationery,Stapler,401.66,5,0.0,121.0,Customer 99,Consumer
OD-2019908,2022-11-12,2022-11-16,South,Technology,Gadgets,Samsung Galaxy S21,127.95,4,0.0,35.43,Customer 21,Corporate
OD-2019909,2022-12-18,2022-12-22,Central,Office Supplies,Stationery,Stapler,324.71,3,0.1,66.64,Customer 251,Consumer
OD-2019910,2022-03-06,2022-03-08,South,Office Supplies,Stationery,Stapler,86.64,4,0.1,11.92,Customer 240,Corporate
OD-2019911,2023-11-12,2023-11-19,West,Office Supplies,Stationery,Paper Reams,89.3,4,0.2,17.5,Customer 36,Home Office
OD-2019912,2019-11-14,2019-11-18,Central,Technology,Gadgets,Laptop Pro 15,6182.43,5,0.1,1579.93,Customer 188,Corporate
OD-2019913,2019-01-02,2019-01-09,North,Office Supplies,Stationery,Paper Reams,57.16,3,0.0,12.36,Customer 95,Consumer
OD-2019914,2022-06-23,2022-06-30,West,Technology,Gadgets,Bluetooth Headset,6688.33,5,0.2,1155.39,Customer 165,Home Office
OD-2019915,2019-05-10,2019-05-16,West,Office Supplies,Stationery,Markers,162.49,1,0.3,13.39,Customer 269,Home Office
OD-2019916,2021-10-15,2021-10-22,Central,Office Supplies,Stationery,Pen Set,73.32,1,0.0,21.92,Customer 145,Corporate
OD-2019917,2021-04-19,2021-04-25,East,Technology,Gadgets,iPhone 13,506.13,3,0.3,79.65,Customer 268,Home Office
OD-2019918,2019-05-17,2019-05-18,East,Furniture,Chairs & Tables,Wooden Desk,836.23,1,0.0,164.5,Customer 104,Consumer
OD-2019919,2021-09-21,2021-09-23,Central,Furniture,Chairs & Tables,Office Chair,641.08,4,0.1,91.97,Customer 199,Home Office
OD-2019920,2021-09-30,2021-10-05,South,Office Supplies,Stationery,Paper Reams,216.66,4,0.0,48.05,Customer 26,Corporate
OD-2019921,2020-03-28,2020-04-02,East,Office Supplies,Stationery,Notebook Pack,2221.64,4,0.05,735.33,Customer 107,Home Office
OD-2019922,2021-10-03,2021-10-10,East,Furniture,Chairs & Tables,Filing Cabinet,3554.38,3,0.0,481.13,Customer 185,Home Office
OD-2019923,2023-03-03,2023-03-07,Central,Technology,Gadgets,iPhone 13,443.72,4,0.0,52.27,Customer 137,Home Office
OD-2019924,2019-03-25,2019-03-31,East,Furniture,Chairs & Tables,Bookcase,1554.57,2,0.05,333.28,Customer 111,Home Office
OD-2019925,2019-07-18,2019-07-19,Central,Office Supplies,Stationery,Pen Set,1934.41,4,0.0,157.93,Customer 198,Consumer
OD-2019926,2020-01-31,2020-02-05,Central,Office Supplies,Stationery,Pen Set,797.4,4,0.1,212.44,Customer 92,Home Office
OD-2019927,2023-03-15,2023-03-20,Central,Technology,Gadgets,iPhone 13,2410.46,2,0.05,525.72,Customer 184,Home Office
OD-2019928,2021-07-28,2021-08-03,East,Office Supplies,Stationery,Markers,784.63,1,0.3,117.23,Customer 86,Consumer
OD-2019929,2022-01-31,2022-02-04,West,Office Supplies,Stationery,Stapler,677.24,4,0.0,218.29,Customer 274,Home Office
OD-2019930,2021-06-26,2021-06-29,South,Technology,Gadgets,Bluetooth Headset,2180.17,4,0.15,280.18,Customer 191,Corporate
OD-2019931,2023-04-15,2023-04-21,Central,Technology,Gadgets,Laptop Pro 15,316.78,3,0.15,88.11,Customer 124,Home Office
OD-2019932,2022-01-22,2022-01-24,South,Technology,Gadgets,Bluetooth Headset,2791.6,5,0.0,949.04,Customer 185,Corporate
OD-2019933,2021-07-05,2021-07-09,South,Furniture,Chairs & Tables,Office Chair,5453.42,4,0.1,697.79,Customer 9,Home Office
OD-2019934,2019-10-04,2019-10-07,West,Furniture,Chairs & Tables,Bookcase,636.06,4,0.15,78.61,Customer 110,Corporate
OD-2019935,2019-02-14,2019-02-21,Central,Office Supplies,Stationery,Stapler,1538.35,3,0.0,233.51,Customer 262,Home Office
OD-2019936,2022-03-14,2022-03-19,East,Furniture,Chairs & Tables,Office Chair,216.32,4,0.3,28.09,Customer 236,Corporate
OD-2019937,2019-11-16,2019-11-18,Central,Technology,Gadgets,Laptop Pro 15,1376.59,4,0.0,322.39,Customer 128,Consumer
OD-2019938,2020-06-08,2020-06-15,Central,Technology,Gadgets,iPhone 13,809.74,5,0.0,238.16,Customer 205,Home Office
OD-2019939,2020-03-21,2020-03-27,North,Furniture,Chairs & Tables,Bookcase,431.9,2,0.25,30.91,Customer 89,Corporate
OD-2019940,2023-08-19,2023-08-25,East,Office Supplies,Stationery,Paper Reams,1070.36,2,0.1,164.19,Customer 154,Consumer
OD-2019941,2023-02-05,2023-02-12,East,Office Supplies,Stationery,Markers,78.03,4,0.05,7.32,Customer 29,Corporate
OD-2019942,2020-12-13,2020-12-20,East,Technology,Gadgets,Wireless Mouse,74.38,1,0.0,16.04,Customer 117,Home Office
OD-2019943,2022-08-29,2022-09-05,North,Office Supplies,Stationery,Notebook Pack,969.72,2,0.0,122.45,Customer 28,Corporate
OD-2019944,2021-12-09,2021-12-10,Central,Technology,Gadgets,Bluetooth Headset,126.72,4,0.1,25.98,Customer 77,Corporate
OD-2019945,2021-10-25,2021-10-31,East,Furniture,Chairs & Tables,Wooden Desk,29.53,1,0.2,5.14,Customer 202,Corporate
OD-2019946,2023-03-22,2023-03-27,East,Office Supplies,Stationery,Paper Reams,3687.51,3,0.1,687.31,Customer 114,Corporate
OD-2019947,2020-08-16,2020-08-23,West,Technology,Gadgets,Samsung Galaxy S21,420.2,2,0.0,60.72,Customer 173,Consumer
OD-2019948,2021-09-01,2021-09-06,Central,Office Supplies,Stationery,Notebook Pack,166.0,2,0.0,55.16,Customer 205,Corporate
OD-2019949,2019-06-24,2019-06-28,West,Office Supplies,Stationery,Markers,918.04,1,0.0,154.45,Customer 70,Corporate
OD-2019950,2022-02-19,2022-02-21,Central,Technology,Gadgets,Wireless Mouse,1332.4,4,0.05,223.79,Customer 101,Home Office
OD-2019951,2022-06-15,2022-06-21,West,Office Supplies,Stationery,Pen Set,2822.53,5,0.0,806.62,Customer 37,Corporate
OD-2019952,2023-05-10,2023-05-14,East,Technology,Gadgets,Bluetooth Headset,687.9,3,0.0,202.46,Customer 58,Home Office
OD-2019953,2021-04-27,2021-05-01,West,Technology,Gadgets,Laptop Pro 15,1171.72,1,0.05,270.7,Customer 165,Corporate
OD-2019954,2022-05-01,2022-05-07,West,Furniture,Chairs & Tables,Bookcase,731.56,5,0.0,137.39,Customer 180,Home Office
OD-2019955,2023-08-10,2023-08-17,West,Technology,Gadgets,Bluetooth Headset,4154.06,5,0.0,1230.21,Customer 226,Consumer
OD-2019956,2023-08-03,2023-08-05,West,Furniture,Chairs & Tables,Bookcase,5124.48,4,0.05,1411.48,Customer 44,Consumer
OD-2019957,2023-02-23,2023-02-24,West,Furniture,Chairs & Tables,Office Table,312.97,2,0.05,16.17,Customer 148,Consumer
OD-2019958,2020-12-04,2020-12-10,North,Furniture,Chairs & Tables,Bookcase,642.61,3,0.0,152.75,Customer 242,Consumer
OD-2019959,2020-11-10,2020-11-12,West,Office Supplies,Stationery,Paper Reams,789.57,1,0.0,182.63,Customer 105,Home Office
OD-2019960,2021-12-07,2021-12-14,North,Technology,Gadgets,Bluetooth Headset,210.94,2,0.0,52.73,Customer 73,Home Office
OD-2019961,2022-12-02,2022-12-08,Central,Furniture,Chairs & Tables,Filing Cabinet,5896.04,5,0.0,652.62,Customer 270,Consumer
OD-2019962,2020-06-07,2020-06-09,West,Furniture,Chairs & Tables,Bookcase,462.16,3,0.2,124.13,Customer 139,Consumer
OD-2019963,2021-08-10,2021-08-16,North,Furniture,Chairs & Tables,Office Chair,903.71,3,0.0,173.81,Customer 139,Home Office
OD-2019964,2023-10-12,2023-10-18,East,Technology,Gadgets,iPhone 13,286.55,3,0.1,53.16,Customer 150,Home Office
OD-2019965,2021-03-02,2021-03-04,East,Technology,Gadgets,Bluetooth Headset,1592.36,3,0.25,77.16,Customer 162,Corporate
OD-2019966,2023-11-11,2023-11-16,West,Office Supplies,Stationery,Notebook Pack,1130.55,2,0.05,199.08,Customer 102,Home Office
OD-2019967,2021-07-26,2021-07-31,East,Office Supplies,Stationery,Notebook Pack,2562.82,2,0.05,451.56,Customer 127,Home Office
OD-2019968,2020-09-16,2020-09-19,West,Technology,Gadgets,Wireless Mouse,975.39,2,0.0,200.51,Customer 10,Corporate
OD-2019969,2022-11-02,2022-11-05,West,Technology,Gadgets,Laptop Pro 15,76.62,1,0.3,13.69,Customer 257,Corporate
OD-2019970,2023-07-21,2023-07-22,North,Office Supplies,Stationery,Stapler,1467.77,3,0.05,301.77,Customer 16,Home Office
OD-2019971,2020-07-27,2020-07-29,North,Furniture,Chairs & Tables,Bookcase,2282.01,2,0.1,498.14,Customer 71,Consumer
OD-2019972,2023-02-03,2023-02-07,West,Office Supplies,Stationery,Paper Reams,1549.63,3,0.0,233.39,Customer 214,Consumer
OD-2019973,2022-03-19,2022-03-21,Central,Technology,Gadgets,Laptop Pro 15,28.75,1,0.25,4.64,Customer 169,Corporate
OD-2019974,2022-01-15,2022-01-17,Central,Furniture,Chairs & Tables,Wooden Desk,484.7,5,0.0,140.2,Customer 278,Home Office
OD-2019975,2023-06-27,2023-06-29,Central,Furniture,Chairs & Tables,Bookcase,1695.02,2,0.05,526.12,Customer 70,Corporate
OD-2019976,2023-04-27,2023-04-29,West,Office Supplies,Stationery,Paper Reams,161.33,5,0.1,44.01,Customer 163,Consumer
OD-2019977,2022-02-15,2022-02-20,West,Office Supplies,Stationery,Notebook Pack,4499.45,5,0.15,448.99,Customer 163,Consumer
OD-2019978,2023-01-29,2023-01-30,North,Technology,Gadgets,Wireless Mouse,20.64,1,0.3,1.51,Customer 156,Corporate
OD-2019979,2023-03-08,2023-03-15,West,Office Supplies,Stationery,Stapler,100.09,3,0.0,26.97,Customer 97,Consumer
OD-2019980,2019-09-27,2019-09-29,Central,Furniture,Chairs & Tables,Office Table,52.72,1,0.0,5.5,Customer 137,Home Office
OD-2019981,2022-03-07,2022-03-12,West,Furniture,Chairs & Tables,Office Table,4512.11,5,0.1,763.02,Customer 119,Home Office
OD-2019982,2019-02-23,2019-02-26,West,Furniture,Chairs & Tables,Filing Cabinet,1063.71,5,0.0,255.12,Customer 258,Home Office
OD-2019983,2021-08-18,2021-08-24,West,Office Supplies,Stationery,Stapler,883.57,3,0.25,208.0,Customer 199,Corporate
OD-2019984,2021-08-28,2021-08-30,West,Furniture,Chairs & Tables,Wooden Desk,2579.54,5,0.05,345.16,Customer 17,Corporate
OD-2019985,2023-04-15,2023-04-16,West,Technology,Gadgets,Wireless Mouse,3721.24,3,0.05,806.49,Customer 104,Consumer
OD-2019986,2019-05-16,2019-05-18,North,Technology,Gadgets,Bluetooth Headset,104.43,1,0.1,20.78,Customer 167,Corporate
OD-2019987,2023-12-23,2023-12-25,East,Technology,Gadgets,Wireless Mouse,659.07,2,0.0,103.11,Customer 195,Home Office
OD-2019988,2020-10-02,2020-10-06,Central,Office Supplies,Stationery,Paper Reams,163.48,2,0.0,44.7,Customer 275,Home Office
OD-2019989,2022-08-06,2022-08-12,East,Furniture,Chairs & Tables,Office Table,109.7,1,0.1,19.4,Customer 232,Corporate
OD-2019990,2023-08-21,2023-08-22,Central,Furniture,Chairs & Tables,Office Table,452.96,4,0.0,116.96,Customer 203,Home Office
OD-2019991,2019-03-22,2019-03-27,East,Technology,Gadgets,Bluetooth Headset,1013.81,2,0.05,310.51,Customer 98,Corporate
OD-2019992,2021-06-19,2021-06-23,North,Technology,Gadgets,Laptop Pro 15,726.2,5,0.0,59.11,Customer 86,Corporate
OD-2019993,2020-08-25,2020-08-30,West,Furniture,Chairs & Tables,Office Table,638.86,3,0.0,37.87,Customer 238,Home Office
OD-2019994,2021-07-14,2021-07-15,East,Office Supplies,Stationery,Paper Reams,77.36,1,0.05,23.44,Customer 93,Home Office
OD-2019995,2022-11-26,2022-12-01,North,Furniture,Chairs & Tables,Filing Cabinet,1909.03,4,0.2,340.78,Customer 166,Corporate
OD-2019996,2019-02-21,2019-02-23,West,Technology,Gadgets,Bluetooth Headset,32.26,1,0.15,6.4,Customer 233,Consumer
OD-2019997,2020-05-27,2020-05-30,East,Office Supplies,Stationery,Pen Set,1596.64,3,0.0,208.58,Customer 47,Consumer
OD-2019998,2022-12-17,2022-12-21,East,Office Supplies,Stationery,Stapler,1199.25,4,0.0,259.69,Customer 269,Home Office
OD-2019999,2021-02-25,2021-03-03,West,Office Supplies,Stationery,Paper Reams,3853.9,5,0.15,338.06,Customer 194,Home Office
